Filename,Category,Input_Text,Abstractive_Reference_Summary,Extractive_Reference_Summary
resume_86.txt,Skill,Python । Machine Learning । Data Visualization । Statistical Analysis,প্রার্থী পাইথন প্রোগ্রামিংয়ে পারদর্শী এবং মেশিন লার্নিং মডেল নির্মাণে দক্ষ। তিনি ডেটা ভিজুয়ালাইজেশন ও পরিসংখ্যান বিশ্লেষণ ব্যবহার করে তথ্যের অন্তর্দৃষ্টি বের করতে সক্ষম।,"Python, Machine Learning, Data Visualization, Statistical Analysis"
resume_87.txt,Objective,"একটি ফার্মাসিউটিক্যাল বা কেমিক্যাল ইন্ডাস্ট্রিতে কেমিস্ট হিসেবে কাজ করা, যেখানে আমি কেমিক্যাল অ্যানালিসিস, কোয়ালিটি কন্ট্রোল এবং রিসার্চ অ্যান্ড ডেভেলপমেন্টের মাধ্যমে অবদান রাখতে পারি","ফার্মাসিউটিক্যাল বা কেমিক্যাল শিল্পে কেমিস্ট হিসেবে কাজ করে কেমিক্যাল বিশ্লেষণ, গুণমান নিয়ন্ত্রণ এবং গবেষণা‑উন্নয়নে অবদান রাখতে ইচ্ছুক। এই লক্ষ্য অর্জনের জন্য আমি সংশ্লিষ্ট ক্ষেত্রে দক্ষতা ও জ্ঞান প্রয়োগ করতে প্রস্তুত।","একটি ফার্মাসিউটিক্যাল বা কেমিক্যাল ইন্ডাস্ট্রিতে কেমিস্ট হিসেবে কাজ করা, যেখানে আমি কেমিক্যাল অ্যানালিসিস, কোয়ালিটি কন্ট্রোল এবং রিসার্চ অ্যান্ড ডেভেলপমেন্টের মাধ্যমে অবদান রাখতে পারি"
resume_87.txt,Experience,"কেমিস্ট | । ফার্মা ল্যাবস লিমিটেড | নভেম্বর ২০২০ - বর্তমান । HPLC, GC, এবং UV Spectrophotometer ব্যবহার করে raw materials এবং finished products এর quality testing করা । standard operating procedures (SOPs) অনুযায়ী laboratory analysis performed করা । laboratory equipment calibration এবং maintenance করা । ল্যাব টেকনিশিয়ান |","ফার্মা ল্যাবস লিমিটেডে কেমিস্ট হিসেবে নভেম্বর ২০২০ থেকে বর্তমান পর্যন্ত HPLC, GC এবং UV স্পেকট্রোফটোমিটার ব্যবহার করে কাঁচামাল ও সমাপ্ত পণ্যের গুণগত পরীক্ষা পরিচালনা করছেন। SOP অনুসারে ল্যাবরেটরি বিশ্লেষণ সম্পন্ন করে সরঞ্জামের ক্যালিব্রেশন ও রক্ষণাবেক্ষণ নিশ্চিত করেন। ল্যাব টেকনিশিয়ানদের তত্ত্বাবধানের মাধ্যমে বিশ্লেষণ প্রক্রিয়ার মান ও দক্ষতা বজায় রাখছেন।","HPLC, GC, এবং UV Spectrophotometer ব্যবহার করে raw materials এবং finished products এর quality testing করা | standard operating procedures (SOPs) অনুযায়ী laboratory analysis performed করা"
resume_87.txt,Education,এম.এসসি. ইন অ্যানালিটিক্যাল কেমিস্ট্রি । ঢাকা বিশ্ববিদ্যালয় । সিজিপিএ: ৩.৬৫/৪.০০ (২০১৮-২০২০) । বি.এসসি. (অনার্স) ইন কেমিস্ট্রি । ঢাকা কলেজ । সিজিপিএ: ৩.৪০/৪.০০ (২০১৪-২০১৮),"প্রার্থী ২০১৪ থেকে ২০১৮ পর্যন্ত ঢাকা কলেজ থেকে কেমিস্ট্রিতে স্নাতক (অনার্স) ডিগ্রি অর্জন করে, সিজিপিএ ৩.৪০ পেয়েছেন। এরপর ২০১৮ থেকে ২০২০ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে অ্যানালিটিক্যাল কেমিস্ট্রিতে এম.এসসি. সম্পন্ন করে, সিজিপিএ ৩.৬৫ অর্জন করেছেন। তার শিক্ষাগত ফলাফল ধারাবাহিকভাবে উচ্চমানের।",এমএসসি ইন অ্যানালিটিক্যাল কেমিস্ট্রি
resume_87.txt,Skill,"অ্যানালিটিক্যাল টেকনিক (HPLC, GC, UV-Vis) । কোয়ালিটি কন্ট্রোল/অ্যাসুরেন্স । গুড ল্যাবরেটরি প্র্যাকটিস (GLP) । ল্যাবরেটরি ইনফরমেশন ম্যানেজমেন্ট সিস্টেম (LIMS)","প্রার্থী HPLC, GC এবং UV‑Vis সহ অ্যানালিটিক্যাল টেকনিকের দক্ষতা রাখেন এবং কোয়ালিটি কন্ট্রোল ও অ্যাসুরেন্সে অভিজ্ঞ। তিনি গুড ল্যাবরেটরি প্র্যাকটিস (GLP) মেনে কাজ করেন এবং ল্যাবরেটরি ইনফরমেশন ম্যানেজমেন্ট সিস্টেম (LIMS) পরিচালনায় পারদর্শী।","অ্যানালিটিক্যাল টেকনিক (HPLC, GC, UV-Vis), কোয়ালিটি কন্ট্রোল/অ্যাসুরেন্স, গুড ল্যাবরেটরি প্র্যাকটিস (GLP), ল্যাবরেটরি ইনফরমেশন ম্যানেজমেন্ট সিস্টেম (LIMS)"
resume_88.txt,Objective,অভিজ্ঞতা সম্পন্ন সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে একটি ডায়নামিক টিমে যোগদান করা যেখানে আমার জাভা এবং স্প্রিং ফ্রেমওয়ার্কের দক্ষতা কাজে লাগিয়ে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে পারি,অভিজ্ঞ সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে জাভা ও স্প্রিং ফ্রেমওয়ার্কে পারদর্শী। ডায়নামিক টিমে কাজ করে প্রতিষ্ঠানের সাফল্যে সক্রিয়ভাবে অবদান রাখতে ইচ্ছুক।,অভিজ্ঞতা সম্পন্ন সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে একটি ডায়নামিক টিমে যোগদান করা যেখানে আমার জাভা এবং স্প্রিং ফ্রেমওয়ার্কের দক্ষতা কাজে লাগিয়ে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে পারি
resume_88.txt,Experience,সিনিয়র সফ্টওয়্যার ইঞ্জিনিয়ার । টেকনোলজি সলিউশনস লিমিটেড । জুলাই ২০২০ - বর্তমান । মাইক্রোসার্ভিস আর্কিটেকচার ব্যবহার করে স্কেলেবল ব্যাকএন্ড সিস্টেম ডিজাইন ও উন্নয়ন । জাভা ও স্প্রিং বুট ব্যবহার করে ব্যবসায়িক লজিক ইমপ্লিমেন্ট করা । ডাটাবেজ হিসেবে MySQL এবং MongoDB ব্যবহার করা । সফ্টওয়্যার ইঞ্জিনিয়ার । ডাটা সফ্ট লিমিটেড (জুন ২০১৮ - জুন ২০২০) । ওয়েব অ্যাপ্লিকেশনের ব্যাকএন্ড ডেভেলপমেন্ট । RESTful API তৈরি এবং ডকুমেন্টেশন করা,"সিনিয়র সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে টেকনোলজি সলিউশনস লিমিটেডে মাইক্রোসার্ভিস আর্কিটেকচার ব্যবহার করে স্কেলেবল ব্যাকএন্ড সিস্টেম ডিজাইন ও জাভা, স্প্রিং বুট দিয়ে ব্যবসায়িক লজিক বাস্তবায়ন, এবং MySQL ও MongoDB দিয়ে ডেটা পরিচালনা করা হয়েছে। পূর্বে ডাটা সফ্ট লিমিটেডে দুই বছরব্যাপী ওয়েব অ্যাপ্লিকেশনের ব্যাকএন্ড ডেভেলপমেন্ট, RESTful API নির্মাণ এবং তার ডকুমেন্টেশন কাজের অভিজ্ঞতা রয়েছে।",মাইক্রোসার্ভিস আর্কিটেকচার ব্যবহার করে স্কেলেবল ব্যাকএন্ড সিস্টেম ডিজাইন ও উন্নয়ন | জাভা ও স্প্রিং বুট ব্যবহার করে ব্যবসায়িক লজিক ইমপ্লিমেন্ট করা
resume_88.txt,Education,"বি.এসসি. ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং । বাংলাদেশ ইউনিভার্সিটি অফ ইঞ্জিনিয়ারিং অ্যান্ড টেকনোলজি (বুয়েট) । সিজিপিএ: ""৩.৭৫/৪.০০"" (২০১৪-২০১৮)","২০১৪ থেকে ২০১৮ পর্যন্ত বাংলাদেশ ইউনিভার্সিটি অফ ইঞ্জিনিয়ারিং অ্যান্ড টেকনোলজি (বুয়েট) থেকে কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং-এ বি.এসসি. ডিগ্রি সম্পন্ন করেছেন। সিজিপিএ ৩.৭৫/৪.০০, যা শীর্ষ ফলাফল নির্দেশ করে। এই শিক্ষাগত যোগ্যতা আইটি ও সফটওয়্যার উন্নয়ন ক্ষেত্রে দৃঢ় ভিত্তি প্রদান করে।",বাংলাদেশ ইউনিভার্সিটি অফ ইঞ্জিনিয়ারিং অ্যান্ড টেকনোলজি (বুয়েট)
resume_88.txt,Skill,"প্রোগ্রামিং ভাষা: জাভা, পাইথন, সি++ । ফ্রেমওয়ার্ক: স্প্রিং বুট, হাইবারনেট, ডjango । ডাটাবেজ: MySQL, PostgreSQL, MongoDB । টুলস: Git, Docker, Jenkins, Maven","প্রার্থী জাভা, পাইথন এবং সি++ সহ তিনটি প্রধান প্রোগ্রামিং ভাষায় দক্ষ এবং স্প্রিং বুট, হাইবারনেট ও ডজ্যাঙ্গো ফ্রেমওয়ার্কে অভিজ্ঞ। তিনি MySQL, PostgreSQL এবং MongoDB ডাটাবেস পরিচালনা করতে পারদর্শী, পাশাপাশি Git, Docker, Jenkins ও Maven টুলস ব্যবহার করে সফটওয়্যার ডেভেলপমেন্ট ও ডিপ্লয়মেন্টে দক্ষতা রাখেন।","প্রোগ্রামিং ভাষা: জাভা, পাইথন, সি++, ফ্রেমওয়ার্ক: স্প্রিং বুট, হাইবারনেট, ডjango, ডাটাবেজ: MySQL, PostgreSQL, MongoDB, টুলস: Git, Docker, Jenkins, Maven"
resume_89.txt,Objective,"একটি স্টার্টআপ কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার জন্য আগ্রহী, যেখানে আমি ছোট টিমের সাথে মিলে প্রোডাক্ট আইডিয়া থেকে শুরু করে ডেভেলপমেন্ট ও ডিপ্লয়মেন্ট পর্যন্ত পুরো সফটওয়্যার লাইফসাইকেলে অংশ নিতে পারি",স্টার্টআপে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে ইচ্ছুক। ছোট টিমের সঙ্গে মিলিত হয়ে প্রোডাক্ট আইডিয়া থেকে ডেভেলপমেন্ট ও ডিপ্লয়মেন্ট পর্যন্ত পুরো সফটওয়্যার লাইফসাইকেল পরিচালনা করতে চাই।,"একটি স্টার্টআপ কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার জন্য আগ্রহী, যেখানে আমি ছোট টিমের সাথে মিলে প্রোডাক্ট আইডিয়া থেকে শুরু করে ডেভেলপমেন্ট ও ডিপ্লয়মেন্ট পর্যন্ত পুরো সফটওয়্যার লাইফসাইকেলে অংশ নিতে পারি"
resume_89.txt,Experience,সফটওয়্যার ইঞ্জিনিয়ার (ইন্টার্ন) । রাজশাহী আইটি ভিলেজ মার্চ ২০২৩ - বর্তমান । নোড.জেএস এবং এক্সপ্রেস.জেএস ব্যবহার করে ব্যাকএন্ড ডেভেলপমেন্ট শেখা ও প্র্যাকটিস করা । মঙ্গোডিবি-তে ডাটাবেজ ডিজাইন এবং ডেটা মডেলিং । টিম লিডারের সাথে থেকে একটি ই-কমার্স প্রোজেক্টের প্রোটোটাইপ ডেভেলপমেন্ট,"রাজশাহী আইটি ভিলেজে সফটওয়্যার ইঞ্জিনিয়ার ইন্টার্ন হিসেবে মার্চ ২০২৩ থেকে বর্তমানে কাজ করছেন, যেখানে নোড.জেএস ও এক্সপ্রেস.জেএস ব্যবহার করে ব্যাকএন্ড ডেভেলপমেন্ট শিখছেন এবং প্র্যাকটিস করছেন। মঙ্গোডিবিতে ডাটাবেজ ডিজাইন ও ডেটা মডেলিং করছেন এবং টিম লিডারের সঙ্গে একটি ই‑কমার্স প্রোটোটাইপ প্রকল্পে অংশগ্রহণ করছেন।",নোডজেএস এবং এক্সপ্রেসজেএস ব্যবহার করে ব্যাকএন্ড ডেভেলপমেন্ট শেখা ও প্র্যাকটিস করা | টিম লিডারের সাথে থেকে একটি ই-কমার্স প্রোজেক্টের প্রোটোটাইপ ডেভেলপমেন্ট
resume_89.txt,Education,বি.এসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) । রাজশাহী বিশ্ববিদ্যালয় । সিজিপিএ: ৩.৪২/৪.০০ (২০১৯-২০২৩),"রাজশাহী বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন, যার শিক্ষাকাল ২০১৯ থেকে ২০২৩। সিজিপিএ ৪.০০ সর্বোচ্চের মধ্যে ৩.৪২ অর্জন করেছেন।",বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই)
resume_89.txt,Skill,নোড.জেএস । এক্সপ্রেস.জেএস । মঙ্গোডিবি । জাভাস্ক্রিপ্ট,"প্রার্থী Node.js, Express.js এবং JavaScript-এ দক্ষ এবং ব্যাকএন্ড ডেভেলপমেন্টে অভিজ্ঞতা সম্পন্ন। এছাড়া MongoDB ব্যবহার করে ডেটাবেস পরিচালনা ও অপটিমাইজেশনে পারদর্শী।","নোডজেএস, এক্সপ্রেসজেএস, মঙ্গোডিবি, জাভাস্ক্রিপ্ট"
resume_9.txt,Objective,ব্যবসায়িক ডেটা থেকে কার্যকর অন্তর্দৃষ্টি বের করে প্রতিষ্ঠানের সিদ্ধান্ত গ্রহণ প্রক্রিয়া ও প্রবৃদ্ধিতে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী,ব্যবসায়িক ডেটা বিশ্লেষণ করে কার্যকর অন্তর্দৃষ্টি প্রদান করতে ইচ্ছুক। এভাবে প্রতিষ্ঠানের সিদ্ধান্ত গ্রহণ প্রক্রিয়া ও বৃদ্ধিতে গুরুত্বপূর্ণ ভূমিকা রাখতে চান।,ব্যবসায়িক ডেটা থেকে কার্যকর অন্তর্দৃষ্টি বের করে প্রতিষ্ঠানের সিদ্ধান্ত গ্রহণ প্রক্রিয়া ও প্রবৃদ্ধিতে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী
resume_9.txt,Experience,ডেটা বিশ্লেষক | । মার্কেটমাইন্ড লিমিটেড | । এপ্রিল ২০২১ - বর্তমান । এক্সেল এবং এসকিউএল ব্যবহার করে বিক্রয় ও বিপণন ডেটা বিশ্লেষণ করে ড্যাশবোর্ড তৈরি করেছি । পাওয়ার বিআই-এর মাধ্যমে বিক্রয় প্রবণতা ও গ্রাহক সেগমেন্টেশন রিপোর্ট তৈরি করেছি । নিয়মিত ব্যবসায়িক রিপোর্ট তৈরি করে ম্যানেজমেন্ট টিমকে সিদ্ধান্ত নিতে সহায়তা করেছি । ইন্টার্ন ডেটা এনালিস্ট । | ইনসাইট ডেটা সলিউশনস । | জুন ২০১৯ - মার্চ ২০২১ । পাইথন ব্যবহার করে ডেটা ক্লিনিং ও ম্যানিপুলেশনের কাজ করেছি । বিভিন্ন উৎস থেকে ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট তৈরি করেছি,"ডেটা বিশ্লেষক হিসেবে এপ্রিল ২০২১ থেকে মার্কেটমাইন্ড লিমিটেডে এক্সেল, এসকিউএল এবং পাওয়ার বিআই ব্যবহার করে বিক্রয় ও বিপণন ডেটা বিশ্লেষণ, ড্যাশবোর্ড ও গ্রাহক সেগমেন্টেশন রিপোর্ট তৈরি করে ম্যানেজমেন্টের সিদ্ধান্ত গ্রহণে সহায়তা করেছেন। পূর্বে ইনসাইট ডেটা সলিউশনসে ইন্টার্ন ডেটা এনালিস্ট হিসেবে জুন ২০১৯ থেকে মার্চ ২০২১ পর্যন্ত পাইথন দিয়ে ডেটা ক্লিনিং ও ম্যানিপুলেশন, বিভিন্ন উৎস থেকে ডেটা সংগ্রহ এবং এক্সেলে রিপোর্ট প্রস্তুত করার কাজ করেছেন।",এক্সেল এবং এসকিউএল ব্যবহার করে বিক্রয় ও বিপণন ডেটা বিশ্লেষণ করে ড্যাশবোর্ড তৈরি করেছি | নিয়মিত ব্যবসায়িক রিপোর্ট তৈরি করে ম্যানেজমেন্ট টিমকে সিদ্ধান্ত নিতে সহায়তা করেছি
resume_9.txt,Education,বি.বি.এ (মার্কেটিং) । জাতীয় বিশ্ববিদ্যালয় । সিজিপিএ: ৩.১০/৪.০০ (২০১৫-২০১৯),"জাতীয় বিশ্ববিদ্যালয় থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত মার্কেটিং বিষয়ক বি.বি.এ সম্পন্ন করেছেন। সিজিপিএ ৩.১০, যা সর্বোচ্চ ৪.০০ এর মধ্যে উচ্চমানের ফলাফল।",সিজিপিএ: ৩১০/৪০০ (২০১৫-২০১৯)
resume_9.txt,Skill,"ডেটা অ্যানালাইসিস: এক্সেল (পিভট টেবিল, ভিলুকাপ), এসকিউএল । ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, টেবলু । প্রোগ্রামিং: পাইথন (প্যান্ডাস, নামপাই - বেসিক) । পরিসংখ্যানগত বিশ্লেষণ ও রিপোর্টিং । যোগাযোগ ও উপস্থাপনা দক্ষতা","ডেটা বিশ্লেষণে এক্সেল (পিভট টেবিল, ভিলুকাপ) ও এসকিউএল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই এবং টেবলু দিয়ে ডেটা ভিজুয়ালাইজেশন করা যায়। পাইথন (প্যান্ডাস, নামপাই) এর বেসিক প্রোগ্রামিং জ্ঞান এবং পরিসংখ্যানগত বিশ্লেষণ ও রিপোর্টিং ক্ষমতা রয়েছে। এছাড়া, যোগাযোগ ও উপস্থাপনা দক্ষতায় পারদর্শী।","ডেটা অ্যানালাইসিস: এক্সেল (পিভট টেবিল, ভিলুকাপ), এসকিউএল, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, টেবলু, প্রোগ্রামিং: পাইথন (প্যান্ডাস, নামপাই - বেসিক), পরিসংখ্যানগত বিশ্লেষণ ও রিপোর্টিং, যোগাযোগ ও উপস্থাপনা দক্ষতা"
resume_90.txt,Objective,চ্যালেঞ্জিং পরিবেশে মিড-লেভেল সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নিজের দক্ষতা ও অভিজ্ঞতা কাজে লাগানো এবং একটি গতিশীল টিমের অংশ হয়ে স্কেলেবল সফটওয়্যার সলিউশন ডেভেলপ করা,চ্যালেঞ্জিং পরিবেশে মিড‑লেভেল সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নিজের দক্ষতা ও অভিজ্ঞতা প্রয়োগ করতে ইচ্ছুক। তিনি একটি গতিশীল টিমের অংশ হয়ে স্কেলেবল সফটওয়্যার সমাধান তৈরি করতে চান।,চ্যালেঞ্জিং পরিবেশে মিড-লেভেল সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নিজের দক্ষতা ও অভিজ্ঞতা কাজে লাগানো এবং একটি গতিশীল টিমের অংশ হয়ে স্কেলেবল সফটওয়্যার সলিউশন ডেভেলপ করা
resume_90.txt,Experience,জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার । টেকসভি লিমিটেড জানুয়ারি ২০২২ - ডিসেম্বর ২০২৩ । পাইথন এবং জ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে ব্যাকএন্ড এপিআই ডেভেলপমেন্ট । পোস্টগ্রেএসকিউএল ডাটাবেস ম্যানেজমেন্ট এবং কোয়েরি অপটিমাইজেশন । ফ্রন্টএন্ড টিমের সাথে ইন্টিগ্রেশনের জন্য REST API তৈরি ও ডকুমেন্টেশন । সফটওয়্যার ইঞ্জিনিয়ার (ইন্টার্ন) । বাইটস অ্যান্ড বাইটস জুলাই ২০২১ - ডিসেম্বর ২০২১ । পিএইচপি এবং লারাভেল সম্পর্কে ধারণা লাভ । বাগ ফিক্সিং এবং বিদ্যমান ফিচারের আপডেটে সহায়তা,"টেকসভি লিমিটেডে জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ২০২২ থেকে ২০২৩ পর্যন্ত পাইথন ও জ্যাঙ্গো ব্যবহার করে ব্যাকএন্ড API এবং পোস্টগ্রেসকিউএল ডাটাবেসের কোয়েরি অপটিমাইজেশন করেছেন, পাশাপাশি ফ্রন্টএন্ড টিমের সাথে সমন্বয় করে REST API ডকুমেন্টেশন প্রস্তুত করেছেন। বাইটস অ্যান্ড বাইটসে সফটওয়্যার ইঞ্জিনিয়ার ইন্টার্ন হিসেবে ২০২১ সালে পিএইচপি ও লারাভেল ভিত্তিক বাগ ফিক্সিং ও ফিচার আপডেটে সহায়তা করেছেন।",পাইথন এবং জ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে ব্যাকএন্ড এপিআই ডেভেলপমেন্ট | পোস্টগ্রেএসকিউএল ডাটাবেস ম্যানেজমেন্ট এবং কোয়েরি অপটিমাইজেশন
resume_90.txt,Education,বি.এসসি ইন সফটওয়্যার ইঞ্জিনিয়ারিং । ইউনিভার্সিটি অফ লিবারেল আর্টস বাংলাদেশ । সিজিপিএ: ৩.৬৫/৪.০০ (২০১৭-২০২১),"বিএসসি সফটওয়্যার ইঞ্জিনিয়ারিং-এ তিনি ইউনিভার্সিটি অফ লিবারেল আর্টস বাংলাদেশ থেকে ২০১৭ থেকে ২০২১ পর্যন্ত শিক্ষা সম্পন্ন করেছেন। তার সিজিপিএ ৪.০০ স্কেলে ৩.৬৫, যা তার শৈল্পিক ও প্রযুক্তিগত দক্ষতার উচ্চ মানকে নির্দেশ করে।",ইউনিভার্সিটি অফ লিবারেল আর্টস বাংলাদেশ
resume_90.txt,Skill,"পাইথন (জ্যাঙ্গো) । পিএইচপি (লারাভেল) । পোস্টগ্রেএসকিউএল, মাইএসকিউএল । REST API",পাইথন (জ্যাঙ্গো) এবং পিএইচপি (লারাভেল) ফ্রেমওয়ার্কে দক্ষতা রয়েছে। পোস্টগ্রেসকিউএল ও মাইএসকিউএল ডেটাবেস পরিচালনা করতে পারদর্শী। REST API ডিজাইন ও ইমপ্লিমেন্টেশনে অভিজ্ঞ।,"পাইথন (জ্যাঙ্গো), পিএইচপি (লারাভেল), পোস্টগ্রেএসকিউএল, মাইএসকিউএল, REST API, গিট"
resume_91.txt,Objective,ডেটা অ্যানালাইসিস ও ভিজুয়ালাইজেশনের মাধ্যমে ব্যবসায়িক সিদ্ধান্ত গ্রহণে ভূমিকা রাখতে চাই,ডেটা বিশ্লেষণ ও ভিজ্যুয়ালাইজেশন দক্ষতা ব্যবহার করে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে সংস্থার কার্যকারিতা ও কৌশলগত পরিকল্পনায় ইতিবাচক প্রভাব ফেলতে চান।,ডেটা অ্যানালাইসিস ও ভিজুয়ালাইজেশনের মাধ্যমে ব্যবসায়িক সিদ্ধান্ত গ্রহণে ভূমিকা রাখতে চাই
resume_91.txt,Experience,ডেটা অ্যানালিস্ট (ইন্টার্ন) । চট্টগ্রাম স্টক এক্সচেঞ্জ জুন ২০২৩ - ডিসেম্বর ২০২৩ । এক্সেল ও গুগল শিট ব্যবহার করে বিভিন্ন কোম্পানির শেয়ারের ঐতিহাসিক ডেটা ক্লিনিং ও ম্যানিপুলেশন । পাওয়ার বিআই ব্যবহার করে ড্যাশবোর্ড তৈরি করা । বিজনেস টিমের জন্য অ্যাডহক রিপোর্ট জেনারেট করা,ইন্টার্নশিপে চট্টগ্রাম স্টক এক্সচেঞ্জের জন্য এক্সেল ও গুগল শিট ব্যবহার করে শেয়ার ডেটার ক্লিনিং ও ম্যানিপুলেশন সম্পন্ন করেছেন। পাওয়ার বিআই দিয়ে ড্যাশবোর্ড তৈরি করে বিজনেস টিমের জন্য অ্যাডহক রিপোর্ট প্রস্তুত করেছেন। এই কাজের মাধ্যমে ডেটা বিশ্লেষণ ও ভিজ্যুয়ালাইজেশন দক্ষতা উন্নত করেছেন।,এক্সেল ও গুগল শিট ব্যবহার করে বিভিন্ন কোম্পানির শেয়ারের ঐতিহাসিক ডেটা ক্লিনিং ও ম্যানিপুলেশন | পাওয়ার বিআই ব্যবহার করে ড্যাশবোর্ড তৈরি করা
resume_91.txt,Education,এম.এসসি ইন অ্যাপ্লায়েড স্ট্যাটিস্টিক্স । চট্টগ্রাম বিশ্ববিদ্যালয় । সিজিপিএ: ৩.৫৫/৪.০০ (২০২১-২০২৩) । বি.এসসি ইন স্ট্যাটিস্টিক্স । চট্টগ্রাম বিশ্ববিদ্যালয় । সিজিপিএ: ৩.৪০/৪.০০ (২০১৭-২০২১),প্রার্থী চট্টগ্রাম বিশ্ববিদ্যালয় থেকে ২০১৭-২০২১ সময়কালে স্ট্যাটিস্টিক্সে স্নাতক ডিগ্রি (সিজিপিএ ৩.৪০/৪.০০) এবং ২০২১-২০২৩ সময়কালে অ্যাপ্লায়েড স্ট্যাটিস্টিক্সে স্নাতকোত্তর ডিগ্রি (সিজিপিএ ৩.৫৫/৪.০০) সম্পন্ন করেছেন। উভয় ডিগ্রিতে ধারাবাহিকভাবে উচ্চ শৈল্পিক ফলাফল অর্জন করে তিনি তার ক্ষেত্রের তাত্ত্বিক ও প্রয়োগিক জ্ঞান উভয়ই শক্তিশালীভাবে বিকাশ করেছেন।,এমএসসি ইন অ্যাপ্লায়েড স্ট্যাটিস্টিক্স
resume_91.txt,Skill,"মাইক্রোসফট এক্সেল (পিভট টেবিল, ভিলুকআপ) । পাওয়ার বিআই । এসকিউএল (বেসিক) । পরিসংখ্যানগত বিশ্লেষণ",এক্সেল‑এ পিভট টেবিল ও ভিলুকআপসহ উন্নত ফাংশন ব্যবহার করে ডেটা বিশ্লেষণ করতে পারদর্শী; পাওয়ার বিআই ব্যবহার করে ইন্টারেক্টিভ ড্যাশবোর্ড ও ভিজুয়ালাইজেশন তৈরি করতে সক্ষম। এছাড়া বেসিক এসকিউএল জ্ঞান এবং পরিসংখ্যানগত বিশ্লেষণের দক্ষতা রয়েছে।,"মাইক্রোসফট এক্সেল (পিভট টেবিল, ভিলুকআপ), পাওয়ার বিআই, এসকিউএল (বেসিক), পরিসংখ্যানগত বিশ্লেষণ"
resume_92.txt,Objective,কোটলিন ও জেটপ্যাক কম্পোজ ব্যবহার করে ইউজার-ফ্রেন্ডলি ও পারফরম্যান্ট মোবাইল অ্যাপ্লিকেশন তৈরি করা আমার মূল লক্ষ্য,"কোটলিন এবং জেটপ্যাক কম্পোজ ব্যবহার করে ব্যবহারকারী‑মুখী, উচ্চ পারফরম্যান্সের মোবাইল অ্যাপ্লিকেশন তৈরি করা আমার প্রধান লক্ষ্য। এই প্রযুক্তিগুলোর মাধ্যমে আধুনিক, সুনির্দিষ্ট ও কার্যকরী সফটওয়্যার সমাধান প্রদান করতে আমি প্রচেষ্টা চালিয়ে যাব।",কোটলিন ও জেটপ্যাক কম্পোজ ব্যবহার করে ইউজার-ফ্রেন্ডলি ও পারফরম্যান্ট মোবাইল অ্যাপ্লিকেশন তৈরি করা আমার মূল লক্ষ্য
