filename,category,bt5_abs_rouge1,bt5_abs_rouge2,bt5_abs_rougeL,bt5_abs_semantic_sim,mt5_abs_rouge1,mt5_abs_rouge2,mt5_abs_rougeL,mt5_abs_semantic_sim,bt5_ext_rouge1,bt5_ext_rouge2,bt5_ext_rougeL,bt5_ext_semantic_sim,mt5_ext_rouge1,mt5_ext_rouge2,mt5_ext_rougeL,mt5_ext_semantic_sim,bt5_summary,mt5_summary,abstractive_reference,extractive_reference
resume_77.txt,Experience,0.4857,0.3824,0.4571,0.8086,0.4857,0.3235,0.3429,0.8613,0.55,0.4211,0.55,0.85,0.6,0.4211,0.6,0.8476,"প্রার্থী সফটওয়্যার ইঞ্জিনিয়ার হিসেবে মার্চ ২০২১ থেকে জাভা ও স্প্রিং বুট ব্যবহার করে এপিআই (API) তৈরি করছেন, যেখানে সিস্টেমের পারফরম্যান্স অপ্টিমাইজেশন এবং বাগ ফিক্সিংয়ের অভিজ্ঞতা রয়েছে।",মার্চ ২০২১ থেকে বর্তমান পর্যন্ত সফটওয়্যার ইঞ্জিনিয়ার হিসেবে জাভা ও স্প্রিং বুট ব্যবহার করে API ডেভেলপ করছেন। সিস্টেমের পারফরম্যান্স অপ্টিমাইজেশন এবং বাগ ফিক্সিং-এ দক্ষতা রয়েছে।,"প্রার্থী বর্তমানে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে মার্চ ২০২১ থেকে জাভা ও স্প্রিং বুট ব্যবহার করে API উন্নয়ন, পারফরম্যান্স অপ্টিমাইজেশন এবং মাইক্রোসার্ভিস আর্কিটেকচারে কাজ করছেন। পূর্বে, জানুয়ারি ২০১৯ থেকে ফেব্রুয়ারি ২০২১ পর্যন্ত জুনিয়র ডেভেলপার হিসেবে ওয়েব অ্যাপ্লিকেশনের সার্ভার সাইড লজিক, ডেটাবেস ডিজাইন এবং কোয়েরি ম্যানেজমেন্টের দায়িত্ব পালন করেছেন।",জাভা এবং স্প্রিং বুট ব্যবহার করে এপিআই (API) ডেভেলপ করা | সিস্টেমের পারফরম্যান্স অপ্টিমাইজেশন এবং বাগ ফিক্সিং
resume_77.txt,Education,0.9231,0.8,0.7692,0.9518,0.8929,0.7778,0.8214,0.9269,0.3125,0.2667,0.3125,0.4673,0.2778,0.2353,0.2778,0.5692,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় থেকে সফটওয়্যার ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭৫ অর্জন করেছেন।,"শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত সফটওয়্যার ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৭৫ (৪.০০ স্কেলে) অর্জন করেছেন, যা মোট জিপিএ ৪.০০ সর্বোচ্চ।",শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত সফটওয়্যার ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ স্কেলে ৩.৭৫ অর্জন করেছেন।,শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়
resume_77.txt,Skill,0.6038,0.2353,0.3774,0.8031,0.7143,0.4074,0.5357,0.9523,0.4375,0.0667,0.3125,0.3907,0.4,0.1818,0.4,0.4529,ডাটাবেস এবং পোস্টগ্রেএসকিউএল ব্যবহার করে জাভা ও স্প্রিং বুট তৈরি করতে পারদর্শী। তিনি ডকার ও কুবারনেটসের মাধ্যমে সিস্টেম ডিজাইনে দক্ষতা অর্জন করেছেন।,প্রার্থী জাভা এবং স্প্রিং বুট ব্যবহার করে ইন্টারেক্টিভ ইউজার ইন্টিগ্রেশন ও পোস্টগ্রেএসকিউএল ডেটাবেস পরিচালনা করতে পারদর্শী। তিনি ডকার ও কুবারনেটসের মাধ্যমে সিস্টেম ডিজাইনে অভিজ্ঞতা রাখেন।,"প্রার্থী জাভা এবং স্প্রিং বুট ব্যবহার করে ব্যাকএন্ড ডেভেলপমেন্টে পারদর্শী। তিনি পোস্টগ্রেএসকিউএল, ডকার ও কুবারনেটসের মাধ্যমে ডেটাবেস ও কন্টেইনারাইজেশন পরিচালনা করতে সক্ষম। এছাড়া সিস্টেম ডিজাইনের ক্ষেত্রে দৃঢ় জ্ঞান ও অভিজ্ঞতা রয়েছে।","জাভা এবং স্প্রিং বুট, পোস্টগ্রেএসকিউএল (PostgreSQL), ডকার এবং কুবারনেটস, সিস্টেম ডিজাইন"
resume_78.txt,Objective,0.6939,0.5957,0.6939,0.9248,0.7917,0.7391,0.7917,0.9217,0.6829,0.4615,0.6829,0.3745,0.65,0.4211,0.65,0.3063,প্রার্থী ফ্রন্টএন্ড ডেভেলপার হিসেবে উদ্ভাবনী টিমে যোগ দিতে ইচ্ছুক। আধুনিক ওয়েব প্রযুক্তি ব্যবহার করে চমৎকার ইউজার এক্সপেরিয়েন্স তৈরি করতে চাই।,ফ্রন্টএন্ড ডেভেলপার হিসেবে উদ্ভাবনী টিমে কাজ করতে ইচ্ছুক। আধুনিক ওয়েব প্রযুক্তি ব্যবহার করে চমৎকার ইউজার এক্সপেরিয়েন্স তৈরি করতে চাই।,ফ্রন্টএন্ড ডেভেলপার হিসেবে উদ্ভাবনী টিমে কাজ করতে ইচ্ছুক। আধুনিক ওয়েব প্রযুক্তি ব্যবহার করে চমৎকার ইউজার এক্সপেরিয়েন্স তৈরি করতে সক্ষম। টিমের সৃজনশীলতা ও প্রযুক্তিগত দক্ষতা বৃদ্ধি করতে অবদান রাখতে চাই।,"ফ্রন্টএন্ড ডেভেলপার হিসেবে একটি উদ্ভাবনী টিমে যোগ দেয়া, যেখানে আমি আধুনিক ওয়েব প্রযুক্তি ব্যবহার করে চমৎকার ইউজার এক্সপেরিয়েন্স তৈরি করতে পারব"
resume_78.txt,Experience,0.807,0.6909,0.7719,0.8757,0.807,0.6909,0.807,0.9617,0.6667,0.55,0.6667,0.5986,0.6667,0.55,0.6667,0.639,প্রার্থী ফ্রন্টএন্ড ইঞ্জিনিয়ার হিসেবে জানুয়ারি ২০২৩ থেকে রিঅ্যাক্ট জেএস ব্যবহার করে রেসপনসিভ ইউজার ইন্টারফেস তৈরি করছেন এবং ইউআই/ইউএক্স ডিজাইনারদের সঙ্গে কাজ করে প্রোটোটাইপ বাস্তবায়ন করছেন।,ফ্রন্টএন্ড ইঞ্জিনিয়ার হিসেবে জানুয়ারি ২০২৩ থেকে বর্তমান পর্যন্ত রিঅ্যাক্ট জেএস ব্যবহার করে রেসপনসিভ ইউজার ইন্টারফেস তৈরি করছেন। ইউআই/ইউএক্স ডিজাইনারদের সঙ্গে কাজ করে প্রোটোটাইপ বাস্তবায়ন করেছেন।,ফ্রন্টএন্ড ইঞ্জিনিয়ার হিসেবে জানুয়ারি ২০২৩ থেকে রিঅ্যাক্ট জেএস ব্যবহার করে রেসপনসিভ ইউজার ইন্টারফেস তৈরি করছেন। ইউআই/ইউএক্স ডিজাইনারদের সঙ্গে সমন্বয় করে প্রোটোটাইপ বাস্তবায়ন ও ওয়েবসাইটের লোডিং স্পিড এবং এসইও উন্নত করেছেন।,রিঅ্যাক্ট জেএস (Reactjs) ব্যবহার করে রেসপনসিভ ইউজার ইন্টারফেস তৈরি | ইউআই/ইউএক্স ডিজাইনারদের সাথে কাজ করে প্রোটোটাইপ বাস্তবায়ন
resume_78.txt,Education,0.9091,0.7619,0.7727,0.9562,0.8936,0.7556,0.8085,0.9351,0.2143,0.0,0.1429,0.4445,0.1935,0.069,0.1935,0.485,প্রার্থী ২০১৮ থেকে ২০২২ পর্যন্ত জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জন করেছেন।,"জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে ২০১৮ থেকে ২০২২ পর্যন্ত সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৬০ (৪.০০ স্কেলে) অর্জন করেছেন, যা ২০১৮‐২০২২ সালে অর্জিত।",জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে ২০১৮ থেকে ২০২২ পর্যন্ত সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ স্কেলে ৩.৬০ অর্জন করেছেন।,"সিজিপিএ: ""৩৬০/৪০০"" (২০১৮-২০২২)"
resume_78.txt,Skill,0.3404,0.0889,0.2128,0.6833,0.4898,0.3404,0.3673,0.7081,0.3784,0.1714,0.3784,0.7774,0.359,0.2162,0.359,0.5318,"ডাটাস্ক্রিপ্ট (ES6+) ও রিঅ্যাক্ট ব্যবহার করে জাভাস্ক্রিপ্টে দক্ষতা রয়েছে, পাশাপাশি এইচটিএমএল৫ ও সিএসএস৩ ব্যবহার করে টাইপস্ক্রিপ্ট তৈরি করতে পারদর্শী। এছাড়া গিট ও গিটহাবের মাধ্যমে কোড সমাধান করতে সক্ষম।","প্রার্থী জাভাস্ক্রিপ্ট (ES9+) এবং রিঅ্যাক্টে পারদর্শী, পাশাপাশি এইচটিএমএল৫ ও সিএসএস৩ ব্যবহার করে ইন্টারেক্টিভ ইউজার ইন্টারফেস তৈরি করতে সক্ষম। তিনি গিট ও গিটহাবের মাধ্যমে ডেটা সংরক্ষণ ও পরিচালনা করার অভিজ্ঞতা রাখেন।","প্রার্থী জাভাস্ক্রিপ্ট (ES6+) এবং রিঅ্যাক্টে পারদর্শী, পাশাপাশি HTML5, CSS3 এবং টাইপস্ক্রিপ্টে দক্ষতা রাখেন। তিনি গিট ও গিটহাব ব্যবহার করে কোড সংস্করণ নিয়ন্ত্রণে অভিজ্ঞ।","জাভাস্ক্রিপ্ট (ES6+) এবং রিঅ্যাক্ট, এইচটিএমএল৫ ও সিএসএস৩, টাইপস্ক্রিপ্ট, গিট ও গিটহাব"
resume_79.txt,Objective,0.619,0.5,0.619,0.8625,0.5641,0.4324,0.5641,0.9457,0.6154,0.4865,0.6154,0.4666,0.6667,0.5294,0.6667,0.5259,প্রার্থী ডেটা অ্যানালিটিক্স ও বিজনেস ইন্টেলিজেন্স ব্যবহার করে প্রতিষ্ঠানের প্রবৃদ্ধি ত্বরান্বিত করতে ইচ্ছুক। অপারেশনাল দক্ষতা বৃদ্ধি করে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।,ডেটা অ্যানালিটিক্স ও বিজনেস ইন্টেলিজেন্স ব্যবহার করে প্রতিষ্ঠানের প্রবৃদ্ধি ত্বরান্বিত করতে ইচ্ছুক। অপারেশনাল দক্ষতা বাড়াতে সক্রিয়ভাবে অবদান রাখতে চান।,ডেটা অ্যানালিটিক্স ও বিজনেস ইন্টেলিজেন্সের দক্ষতা ব্যবহার করে প্রতিষ্ঠানের প্রবৃদ্ধি ত্বরান্বিত করা। অপারেশনাল দক্ষতা বৃদ্ধি করে ব্যবসার কার্যকারিতা উন্নত করা।,ডেটা অ্যানালিটিক্স এবং বিজনেস ইন্টেলিজেন্স ব্যবহার করে প্রতিষ্ঠানের প্রবৃদ্ধি ত্বরান্বিত করতে এবং অপারেশনাল দক্ষতা বৃদ্ধিতে সহায়তা করা
resume_79.txt,Experience,0.7606,0.5797,0.6479,0.9245,0.7042,0.6087,0.6761,0.9268,0.2273,0.1905,0.2273,0.2479,0.3182,0.2857,0.3182,0.2741,বিআই অ্যানালিস্ট হিসেবে মে ২০২২ থেকে বর্তমান পর্যন্ত কাজ করছেন। তিনি বিক্রয় ডেটা বিশ্লেষণ করে ভবিষ্যৎ প্রবণতা পূর্বাভাস দেন। অটোমেটেড রিপোর্টিং সিস্টেম তৈরি করে রিয়েলটাইম রিপোর্টিং সিস্টেমের কার্যকারিতা বৃদ্ধি করেছেন।,"মে ২০২২ থেকে বর্তমান পর্যন্ত তিনি বিআই অ্যানালিস্ট হিসেবে কাজ করছেন, যেখানে বিক্রয় ডেটা বিশ্লেষণ করে ভবিষ্যৎ ট্রেন্ড প্রেডিক্ট করেছেন। তিনি অটোমেটেড রিপোর্টিং সিস্টেম তৈরি করে ব্যবসার কার্যকারিতা পর্যবেক্ষণ করছেন।","মে ২০২২ থেকে বর্তমান পর্যন্ত তিনি বিআই অ্যানালিস্ট হিসেবে কাজ করছেন, যেখানে বিক্রয় ডেটা বিশ্লেষণ করে ভবিষ্যৎ প্রবণতা পূর্বাভাস দেন। তিনি অটোমেটেড রিপোর্টিং সিস্টেম তৈরি করে ডেটা বিশ্লেষণের কার্যকারিতা বৃদ্ধি করেছেন। এছাড়া সাপ্লাই চেইন অপ্টিমাইজেশনের জন্য ডেটা মডেলিং কাজও সম্পন্ন করেছেন।",বিক্রয় ডেটা বিশ্লেষণ করে ভবিষ্যৎ ট্রেন্ড প্রেডিক্ট করা | সাপ্লাই চেইন অপ্টিমাইজেশনের জন্য ডেটা মডেলিং
resume_79.txt,Education,0.8372,0.7317,0.8372,0.7141,0.7805,0.5641,0.6341,0.5212,0.0741,0.0,0.0741,0.4062,0.08,0.0,0.08,0.2703,প্রার্থী ২০১৭ থেকে ২০২১ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে অ্যাপ্লাইড স্ট্যাটিস্টিকসে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জন করেছেন।,ঢাকা বিশ্ববিদ্যালয় থেকে ২০১৭ থেকে ২০২১ পর্যন্ত অ্যাপ্লাইড স্ট্যাটিস্টিকসে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জিত।,তিনি ২০১৭ থেকে ২০২১ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে অ্যাপ্লাইড স্ট্যাটিস্টিকসে বি.এসসি সম্পন্ন করেছেন এবং সিজিপিএ ৩.৫৫ অর্জন করেছেন।,বিএসসি ইন অ্যাপ্লাইড স্ট্যাটিস্টিকস
resume_79.txt,Skill,0.5366,0.3077,0.5366,0.6715,0.5882,0.2449,0.3922,0.7784,0.6154,0.3333,0.6154,0.6722,0.4444,0.2353,0.4444,0.7081,প্রার্থী এক্সেল (অ্যাডভান্সড ভিবিএ) ব্যবহার করে এসকিউএল সার্ভার এবং পাইথন প্রোগ্রামিংয়ে পারদর্শী। স্ট্যাটিস্টিক্যাল সফটওয়্যার (SPSS/R) পরিচালনায় দক্ষতা রয়েছে।,"প্রার্থী এক্সেল (অ্যাডভান্সড ভিবিএ) হিসেবে এসকিউএল সার্ভার এবং পাইথন প্রোগ্রামিংয়ে দক্ষতা রাখেন, পাশাপাশি SPSS/R ব্যবহার করে স্ট্যাটিস্টিক্যাল সফটওয়্যার তৈরি করতে পারদর্শী। এছাড়া, SPSS ও R দিয়ে ডেটা বিশ্লেষণে অভিজ্ঞতা রয়েছে।","একজন দক্ষ ডেটা বিশ্লেষক হিসেবে তিনি উন্নত এক্সেল ভিবিএ, এসকিউএল সার্ভার এবং পাইথন প্রোগ্রামিংয়ে পারদর্শী। এছাড়া তিনি স্ট্যাটিস্টিক্যাল সফটওয়্যার SPSS ও R-এও দক্ষতা অর্জন করেছেন।","এক্সেল (অ্যাডভান্সড ভিবিএ), এসকিউএল সার্ভার, পাইথন প্রোগ্রামিং, স্ট্যাটিস্টিক্যাল সফটওয়্যার (SPSS/R)"
resume_8.txt,Objective,0.5333,0.3721,0.5333,0.8321,0.4889,0.2791,0.4444,0.9477,0.45,0.2105,0.4,0.6219,0.5,0.3158,0.45,0.6591,প্রার্থী স্কেলেবল ও ইউজারফ্রেন্ডলি অ্যাপ্লিকেশন তৈরি করে প্রতিষ্ঠানের প্রযুক্তি রূপান্তরে সক্রিয়ভাবে অবদান রাখতে ইচ্ছুক। গ্রাহক অভিজ্ঞতা উন্নয়নে সক্রিয় ভূমিকা পালন করতে চান।,স্কেলেবল এবং ইউজার‐ফ্রেন্ডলি অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। গ্রাহকের অভিজ্ঞতা উন্নত করার মাধ্যমে প্রতিষ্ঠানের প্রযুক্তিগত লক্ষ্য অর্জনে সক্রিয় ভূমিকা পালন করতে চান।,স্কেলেবল ও ব্যবহারবান্ধব অ্যাপ্লিকেশন তৈরি করে প্রতিষ্ঠানের প্রযুক্তি রূপান্তরে অবদান রাখতে ইচ্ছুক। গ্রাহকের অভিজ্ঞতা উন্নত করার মাধ্যমে সংস্থার সাফল্যকে ত্বরান্বিত করার লক্ষ্য রয়েছে।,স্কেলেবল এবং ইউজার-ফ্রেন্ডলি অ্যাপ্লিকেশন ডেভেলপমেন্টের মাধ্যমে প্রতিষ্ঠানের টেকনোলজি ট্রান্সফরমেশন এবং গ্রাহক অভিজ্ঞতা উন্নয়নে সক্রিয় ভূমিকা রাখতে আগ্রহী
resume_8.txt,Experience,0.3784,0.1944,0.3514,0.7951,0.375,0.1538,0.35,0.7084,0.1132,0.0392,0.1132,0.4365,0.1017,0.0351,0.1017,0.3551,"ডাটা ইঞ্জিনিয়ার হিসেবে টেকসোল লিমিটেডে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে জাভা ও স্প্রিং বুট ফ্রেমওয়ার্ক ব্যবহার করে ব্যাকএন্ড মাইক্রোসার্ভিস ডেভেলপ, ডিপ্লয় এবং রিপ্লয় করেছেন।",টেকসোল লিমিটেডে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে তিনি জাভা ও স্প্রিং বুট ব্যবহার করে ব্যাকএন্ড মাইক্রোসার্ভিস ডেভেলপ এবং ডিপ্লয় করেছেন। তিনি আগস্ট ২০১৯ থেকে বর্তমান পর্যন্ত এই কাজগুলো পরিচালনা করছেন।,"টেকসোল লিমিটেডে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে জাভা, স্প্রিং বুট এবং রিঅ্যাক্ট জেএস/রিডাক্স ব্যবহার করে মাইক্রোসার্ভিস ও ইন্টারেক্টিভ ফ্রন্টএন্ড তৈরি করে ইউজার এনগেজমেন্ট ৩০% বৃদ্ধি এবং পারফরম্যান্স অপটিমাইজেশন অর্জন করেছেন। পূর্বে ক্রিয়েটিক্স সফটওয়্যার লিমিটেডে পাইথন ও জ্যাঙ্গো দিয়ে ওয়েব অ্যাপ ডেভেলপমেন্ট, বাগ ফিক্সিং এবং কোড রিফ্যাক্টরিং সহ গিট‑ভিত্তিক টিম সহযোগিতা পরিচালনা করেছেন।","রিঅ্যাক্ট জেএস এবং রিডাক্স ব্যবহার করে ইন্টারেক্টিভ ফ্রন্টএন্ড ইউজার ইন্টারফেস তৈরি করেছি, যার ফলে ইউজার এনগেজমেন্ট ৩০% বৃদ্ধি পেয়েছে | ডেটাবেজ কোয়েরি অপটিমাইজেশন (PostgreSQL) এবং ক্যাশিং স্ট্রাটেজি (Redis) ইমপ্লিমেন্ট করে অ্যাপ্লিকেশন পারফরম্যান্স উন্নত করেছি"
resume_8.txt,Education,0.9825,0.9818,0.9825,0.9608,0.8125,0.7742,0.8125,0.9744,0.1714,0.0606,0.1714,0.618,0.1429,0.05,0.1429,0.7263,প্রার্থী ২০১৩ থেকে ২০১৭ পর্যন্ত ইউনিভার্সিটি অফ ডেভেলপমেন্ট অল্টারনেটিভ (ইউডা) থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.২০ অর্জন করেছেন।,"প্রার্থী ২০১৩ থেকে ২০১৭ পর্যন্ত ইউনিভার্সিটি অফ ডেভেলপমেন্ট অল্টারনেটিভ (ইউডা) থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ স্কেলে ৩.২০ অর্জন করেছেন, যা ২০১৮ থেকে ২০১৭ পর্যন্ত শিক্ষাকালকে অন্তর্ভুক্ত করে।",২০১৩ থেকে ২০১৭ পর্যন্ত ইউনিভার্সিটি অফ ডেভেলপমেন্ট অল্টারনেটিভ (ইউডা) থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.২০ অর্জন করেছেন।,বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং
resume_8.txt,Skill,0.5849,0.4231,0.5283,0.9166,0.5714,0.3596,0.4176,0.9611,0.4368,0.2118,0.3448,0.8329,0.4167,0.2286,0.3889,0.8809,"প্রার্থী জাভা, স্প্রিং বুট, পাইথন, জ্যাঙ্গো, নোড.জেএস এবং ফ্রন্টএন্ডে জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, এইচটিএমএল ও সিএসএস ব্যবহার করে ব্যাকএন্ড টেকনোলজিতে পারদর্শী। এছাড়া PostgreSQL, মাইএসকিউএল, মঙ্গোডিবি ও রেডিস ডেটাবেজ পরিচালনা করতে পারদর্শী। ডকার, জেনকিন্স, গিটহাবসহ ডেভঅপস টুলসের মাধ্যমে ডেটাবেজে পোস্টগ্রেসকিউএল ও মঙ্গোডি, রেডিস সহ ডেভঅপসের বিভিন্ন টুলস ব্যবহার করে ডেটাবেজের ডেটাবেস ডেভেলপমেন্টে দক্ষ।","ব্যাকএন্ড ডেভেলপমেন্টে জাভা, স্প্রিং বুট, পাইথন, জ্যাঙ্গো এবং নোড.জেএস ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, এইচটিএমএল ও সিএসএসের মাধ্যমে ইন্টারেক্টিভ ইউজার ইন্টারফেস তৈরি করতে পারদর্শী। PostgreSQL, মাইএসকিউএল, মঙ্গোডিবি ও রেডিস সহ ডেটাবেজ, ডকার, জেন","ব্যাকএন্ডে জাভা, স্প্রিং বুট, পাইথন, জ্যাঙ্গো ও নোড.জেএস, এবং ফ্রন্টএন্ডে জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, এইচটিএমএল ও সিএসএস ব্যবহার করে পূর্ণ স্ট্যাক ডেভেলপমেন্টে দক্ষ। PostgreSQL, মাইএসকিউএল, মঙ্গোডিবি ও রেডিস সহ ডেটাবেজ এবং ডকার, জেনকিন্স, গিট, গিটহাব অ্যাকশনসহ ডেভঅপস টুলসের ব্যবহারিক অভিজ্ঞতা রয়েছে, পাশাপাশি রেস্টফুল এপিআই ও বেসিক গ্রাফকিউএল ডিজাইন এবং স্ক্রাম ও কানবান পদ্ধতিতে অ্যাজাইল ডেভেলপমেন্টে পারদর্শী।","ব্যাকএন্ড টেকনোলজি: জাভা, স্প্রিং বুট, পাইথন, জ্যাঙ্গো, নোডজেএস, ফ্রন্টএন্ড টেকনোলজি: জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, এইচটিএমএল, সিএসএস, ডেটাবেজ: PostgreSQL, মাইএসকিউএল, মঙ্গোডিবি, রেডিস, ডেভঅপস টুলস: ডকার, জেনকিন্স, গিট, গিটহাব অ্যাকশন, এপিআই ডিজাইন: রেস্টফুল এপিআই, গ্রাফকিউএল (বেসিক), অ্যাজাইল মেথোডোলজি: স্ক্রাম, কানবান"
resume_80.txt,Objective,0.7755,0.5957,0.6531,0.8811,0.625,0.5217,0.5417,0.9412,0.5778,0.4186,0.5778,0.545,0.6818,0.5714,0.6818,0.6357,প্রার্থী ফুল স্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে আধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক এবং এন্ড-টু-এন্ড সমাধান প্রদান করে টিমে গুরুত্বপূর্ণ অবদান রাখতে চান।,ফুল স্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে অত্যাধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এন্ড-টু-এন্ড সমাধান প্রদান করে টিমে বিশেষ ভূমিকা পালন করতে চান।,আধুনিক ওয়েব অ্যাপ্লিকেশন নির্মাণে দক্ষ ফুল স্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে ইচ্ছুক। এন্ড-টু-এন্ড সমাধান প্রদান করে টিমের প্রকল্পে গুরুত্বপূর্ণ অবদান রাখতে চাই।,ফুল স্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে অত্যাধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করা এবং এন্ড-টু-এন্ড সলিউশন প্রদানের মাধ্যমে টিমে বিশেষ ভূমিকা রাখা
resume_80.txt,Experience,0.4516,0.3333,0.3548,0.6183,0.5316,0.3117,0.4557,0.6723,0.4848,0.2581,0.4848,0.6381,0.4,0.2917,0.4,0.6906,প্রার্থী ফুল স্ট্যাক ডেভেলপার হিসেবে আগস্ট ২০২০ থেকে মার্ন (MERN Stack) ব্যবহার করে ইকমার্স প্ল্যাটফর্ম তৈরি করছেন। ফ্রন্টএন্ড ও ব্যাকএন্ড আর্কিটেকচার পরিচালনা করছেন।,আগস্ট ২০২০ থেকে বর্তমান পর্যন্ত ফুল স্ট্যাক ডেভেলপার হিসেবে তিনি মার্ন (MERSN Stack) ব্যবহার করে ই‐কমার্স প্ল্যাটফর্ম তৈরি করছেন। ফ্রন্টএন্ড ও ব্যাকএন্ড আর্কিটেকচার পরিচালনা করেছেন। এছাড়া তিনি বর্তমানে এই কাজের মাধ্যমে প্রযুক্তিগতভাবে উৎকর্ষতা ও কার্যকারিতা বৃদ্ধি করার অভিজ্ঞতা রাখেন।,প্রতিষ্ঠানে আগস্ট ২০২০ থেকে ফুল স্ট্যাক ডেভেলপার হিসেবে MERN স্ট্যাক ব্যবহার করে ই‑কমার্স প্ল্যাটফর্মের ফ্রন্টএন্ড ও ব্যাকএন্ড আর্কিটেকচার পরিচালনা ও AWS‑এ ডেপ্লয় এবং মনিটরিং করেন। পূর্বে জানুয়ারি ২০১৮ থেকে জুলাই ২০২০ পর্যন্ত জুনিয়র ডেভেলপার হিসেবে PHP ও Laravel ফ্রেমওয়ার্কে কাজের অভিজ্ঞতা অর্জন করেছেন।,মার্ন (MERN Stack) ব্যবহার করে ই-কমার্স প্ল্যাটফর্ম তৈরি | ফ্রন্টএন্ড এবং ব্যাকএন্ড আর্কিটেকচার ম্যানেজমেন্ট
resume_80.txt,Education,0.9787,0.8889,0.8085,0.9765,0.7925,0.549,0.566,0.8576,0.2069,0.0,0.1379,0.3794,0.1714,0.0,0.1143,0.4626,প্রার্থী ২০১৩ থেকে ২০১৭ পর্যন্ত নর্থ সাউথ বিশ্ববিদ্যালয় থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৮০ অর্জন করেছেন।,"নর্থ সাউথ বিশ্ববিদ্যালয় থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। ২০১৩ থেকে ২০১৭ পর্যন্ত সিজিপিএ ৩.৮০ (৪.০০ স্কেলে) অর্জন করেছেন, যা ২০১৮ থেকে ২০১৭ পর্যন্ত শিক্ষাকালকে অন্তর্ভুক্ত করে।",নর্থ সাউথ বিশ্ববিদ্যালয় থেকে ২০১৩ থেকে ২০১৭ পর্যন্ত সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৮০ অর্জন করেছেন।,"সিজিপিএ: ""৩৮০/৪০০"" (২০১৩-২০১৭)"
