Filename,Category,Summary
resume_50.txt,Experience,ডেটা বিশ্লেষক হিসেবে এপ্রিল ২০২১ থেকে লাইফকেয়ার ফার্মা লিমিটেডে এক্সেল ও এসকিউএল ব্যবহার করে টেরিটরি ভিত্তিক বিক্রয় ডেটা সংগ্রহ ও বিশ্লেষণ করেছেন। এছাড়া তিনি টস্ক্রিতে সফটওয়্যার টেস্টিং-এ অভিজ্ঞতা রাখেন।
resume_50.txt,Education,ঢাকা বিশ্ববিদ্যালয় থেকে ২০১৬ থেকে ২০২০ পর্যন্ত বি. ফার্ম (অনার্স) সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.২০ অর্জিত।
resume_50.txt,Skill,"ডেটা বিশ্লেষণে এক্সেল ও বেসিক এসকিউএল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। সেলস ডেটা অ্যানালিটিক্স এবং ফার্মাসিউটিক্যাল মার্কেটিং মডেল তৈরি করতে সক্ষম।"
resume_51.txt,Objective,সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নিজের অভিজ্ঞতা ব্যবহার করতে ইচ্ছুক। স্কেলেবেল ও কার্যকর অ্যাপ্লিকেশন তৈরি করতে চান।
resume_51.txt,Experience,"বাইটকেয়ারে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ২০২৩ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্টে দক্ষ এবং এপিআই ইন্টিগ্রেশন করেছেন। পূর্বে কোডসফট-এ জুনিয়র ডেভেলেপার পদে অভিজ্ঞতা অর্জন করেছেন (২০২০‐২০২২)।"
resume_51.txt,Education,"ঢাকা বিশ্ববিদ্যালয় থেকে সি.এস.ই. বিষয়ে বি. এস.সি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন, যা ২০১৮ থেকে ২০২০ পর্যন্ত শিক্ষাকালকে অন্তর্ভুক্ত করে।"
resume_51.txt,Skill,"প্রার্থী জাভা এবং Spring boot ব্যবহার করে ওয়েব ডেভেলপমেন্টে পারদর্শী, পাশাপাশি পাইথন প্রোগ্রামিংয়ে দক্ষতা রাখেন। এছাড়া Python ও টাইম অ্যাপ্লিকেশন ডেটাবেস পরিচালনায় অভিজ্ঞতা রয়েছে।"
resume_52.txt,Objective,নিজের শিক্ষা ও পূর্ব পেশাগত দক্ষতা ব্যবহার করে ডেটা অ্যানালিস্ট হিসেবে কাজ করতে ইচ্ছুক। ডেটা বিশ্লেষণের মাধ্যমে ব্যবসায়িক সিদ্ধান্তে সহায়তা করা তার প্রধান লক্ষ্য।
resume_52.txt,Experience,"ডেটাটেক-এ ডেটা অ্যানালিস্ট হিসেবে ২০২১ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি ডেটা ক্লিনিং ও ভিজ্যুয়ালাইজেশন পরিচালনা করছেন। এছাড়া, ২০২০ সালে গেজেটদুনিয়া ডট কম (২০২০) থেকে ডেটা বিশ্লেষণে অভিজ্ঞতা অর্জন করেছেন।"
resume_52.txt,Education,বিএসসি ইন স্ট্যাটিস্টিক্স সম্পন্ন করেছেন জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে। সিজিপিএ ৩.৭০ (৪.০০ স্কেলে) অর্জন করেছেন।
resume_52.txt,Skill,তথ্য নেই।
resume_53.txt,Objective,একজন ব্যাকএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে নির্ভরযোগ্য সার্ভার সিস্টেম তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে সংস্থার কার্যকারিতা উন্নত করতে চান।
resume_53.txt,Experience,"স্যামসাং বাংলাদেশে ব্যাকএন্ড ডেভেলপার হিসেবে ২০২১ থেকে বর্তমান পর্যন্ত তিনি node.js ও Express ব্যবহার করে সার্ভার‐সাইড অ্যাপ্লিকেশন তৈরি করছেন, পাশাপাশি MongoDB দিয়ে ডাটাবেজ ম্যানেজমেন্টে দক্ষতা অর্জন করেছেন। এছাড়া, ডাটা সংরক্ষণ ও পরিচালনা বিষয়ে অভিজ্ঞতা রয়েছে।"
resume_53.txt,Education,চট্টগ্রাম বিশ্ববিদ্যালয় থেকে সিএসই-তে বিএসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৫০/৪.০০ স্কেলে।
resume_53.txt,Skill,"প্রার্থী Python, Java এবং JEE ব্যবহার করে ওয়েব ডেটাবেস পরিচালনা করতে পারদর্শী। তিনি  প্রোগ্রামিংয়ে দক্ষতা রাখেন, পাশাপাশি Express অ্যাপ্লিকেশন ডেভেলপমেন্টে অভিজ্ঞতা রয়েছে।"
resume_54.txt,Objective,একজন দক্ষ ডেটা এনালিস্ট হিসেবে কাজ করতে ইচ্ছুক। পূর্ববর্তী জ্ঞান ব্যবহার করে ডেটা থেকে ইনসাইট বের করে ব্যবসায়িক সিদ্ধান্তে অবদান রাখতে চান।
resume_54.txt,Experience,"বাইটস্টেশন-এ জুনিয়র ডেটা অ্যানালিস্ট হিসেবে ২০২৩ থেকে ২০২৫ পর্যন্ত কাজ করছেন, যেখানে তিনি ২০২২ সালে ডেটা বিশ্লেষণ করেছেন। এছাড়া তিনি ২০১২‐২০২৫ সালে কিউবিটস টেকনোলজিসে ডেটা পরিচালনা করতে সক্ষম হয়েছেন।"
resume_54.txt,Education,সিলেট ইঞ্জিনিয়ারিং কলেজ থেকে সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জন করেছেন।
resume_54.txt,Skill,তথ্য নেই।
resume_55.txt,Objective,একজন দক্ষ ফুলস্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে স্বনামধন্য প্রতিষ্ঠানে কাজ করতে ইচ্ছুক। নিজের শিক্ষা ও অভিজ্ঞতা ব্যবহার করে প্রতিষ্ঠানের প্রযুক্তিগত উন্নয়নে অবদান রাখতে চান।
resume_55.txt,Experience,"সিনিয়র ফুলস্ট্যাক ডেভেলপার হিসেবে টেকসলিউশন বিডিতে ২০২৩ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি পূর্বে ২০২২‐২০২২ সালে ব্র্যাক আইটিতে জুনিয়র ফ্রন্টএন্ডে দক্ষতা অর্জন করেছেন। এছাড়া, ব্র্যাকআইটিতে ২০২২ থেকে ২০২২ পর্যন্ত ওয়েব অ্যাপ্লিকেশন ডিপ্লয়মেন্টে অভিজ্ঞতা রাখেন।"
resume_55.txt,Education,ঢাকা বিশ্ববিদ্যালয় থেকে সফটওয়্যার ইঞ্জিনিয়ারিং-এ বিএসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৭৯/৪.০০ স্কেলে।
resume_55.txt,Skill,তথ্য নেই।
resume_56.txt,Objective,ডেটা বিশ্লেষণ এবং প্রয়োজনীয় তথ্য বের করে সিদ্ধান্ত গ্রহণে সক্ষমতা অর্জন করতে ইচ্ছুক। ডেটা থেকে সংস্থার লক্ষ্য অর্জনের মাধ্যমে কার্যকারিতা বৃদ্ধি করতে চান।
resume_56.txt,Experience,"বাইটকেয়ার লিমিটেডে জুনিয়র ডেটা এনালিস্ট হিসেবে ২০২৩ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি ডিএসআই-তে ডেটা অপারেটর পদে দক্ষতা অর্জন করেছেন। পূর্বে জানুয়ারি ২০২০ থেকে জুলাই ২০২০ পর্যন্ত ওয়াল্টন বাংলাদেশে ডেটা শিক্ষানবিশ হয়েছেন।"
resume_56.txt,Education,"বাংলাদেশ ইউনিভার্সিটি অব প্রফেশনালস থেকে সিএসই-তে বিএসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৮০ (৪.০০ এর মধ্যে) অর্জন করেছেন, যা ৪.০০ স্কেলে অর্জিত।"
resume_56.txt,Skill,তথ্য নেই।
resume_57.txt,Objective,সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ক্লাউড‐ভিত্তিক অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। অ্যাপের গুণমান ও কার্যকারিতা উন্নত করার লক্ষ্য রাখেন।
resume_57.txt,Experience,"জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ক্লাউডটেক-এ ২০২২ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি ডেভেলপার পদে দক্ষতা অর্জন করেছেন। এছাড়া টেকনোমিডিয়ায় ২০২০ থেকে ২০২১ পর্যন্ত সফটের ডেভেলের দায়িত্ব পালন করছেন।"
resume_57.txt,Education,বিএসসি ইন আইসিটি সম্পন্ন করেছেন বরিশাল বিশ্ববিদ্যালয় থেকে। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪৫ অর্জন করেছেন।
resume_57.txt,Skill,"প্রার্থী Docker ব্যবহার করে ডেটা বিশ্লেষণ এবং Python ভিত্তিক প্রোগ্রামিংয়ে দক্ষতা রাখেন। তিনি মৌলিক অ্যাপ্লিকেশন ডেভেলপমেন্টে পারদর্শী, পাশাপাশি ডিপ্লয়মেন্টে অভিজ্ঞতা রয়েছে।"
resume_58.txt,Objective,ডেটা বিশ্লেষণে দক্ষতা অর্জন করে প্রতিষ্ঠানের ডেটা সিদ্ধান্তে সহায়তা করতে ইচ্ছুক। নিজের অভিজ্ঞতা ব্যবহার করে ব্যবসার কার্যকারিতা বৃদ্ধি করতে চান।
resume_58.txt,Experience,"ডেটাসলিউশন-এ ডেটা এনালিস্ট হিসেবে তিনি ২০২৪ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি বৃহৎ ডেটাসেট বিশ্লেষণ করে ব্যবসায়িক ট্রেন্ড নির্ধারণ করছেন। তিনি Excel ও Python ব্যবহার করে ডেটা প্রক্রিয়াকরণ ও ভিজুয়ালাইজেশন রিপোর্ট তৈরি করেন।"
resume_58.txt,Education,"বিএসসি ইন সিএসই ডিগ্রি জগন্নাথ কলেজ থেকে সম্পন্ন করেছেন। সিজিপিএ ৩.৭০ (৪.০০ এর মধ্যে) অর্জন করেছেন, যা মোট জিপিএ ৪.০০ স্কেলে অর্জিত।"
resume_58.txt,Skill,"প্রার্থী এক্সেল ও ডেটা বিশ্লেষণে দক্ষ এবং ওয়েব ডেভেলপমেন্টে পারদর্শী। তিনি ডেটা সংরক্ষণ ও পরিচালনা, পাশাপাশি গুণগত মান উন্নয়নে অভিজ্ঞতা রাখেন।"
resume_59.txt,Objective,"একজন দক্ষ ও স্বতঃস্ফূর্ত সফটওয়্যার ইঞ্জিনিয়ার হিসেবে নিরাপদ সফটের্যার তৈরি, রক্ষণাবেক্ষণ এবং মানোন্নয়নে লক্ষ্য রাখতে ইচ্ছুক। লক্ষ্যের মূল উদ্দেশ্য তিনি সম্পন্ন করেছেন।"
resume_59.txt,Experience,"সিকিউরটেক-এ সফটওয়্যার ডেভেলপার হিসেবে ২০২৩ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে জাভা ও স্প্রিংবুট ব্যবহার করে অ্যাপ্লিকেশন তৈরি করছেন। এছাড়া রেস্ট এপিআই ডেভেলের মাধ্যমে অথেন্টিকেশন বাস্তবায়নে অভিজ্ঞতা রয়েছে।"
resume_59.txt,Education,গাজীপুর প্রযুক্তি বিশ্ববিদ্যালয় থেকে সিএসই-তে বিএসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৬৫ (৪.০০ এর মধ্যে) অর্জিত।
resume_59.txt,Skill,"প্রার্থী জাভা ব্যবহার করে অ্যাপ্লিকেশন ডেভেলপমেন্টে পারদর্শী এবং Spring Framework রূপান্তরে দক্ষতা রাখেন। তিনি রেসপনসিভ প্রোগ্রামিংয়ে অভিজ্ঞতা রয়েছে, পাশাপাশি  API পরিচালনা করতে সক্ষম।"
resume_6.txt,Objective,ডাটা অ্যানালিস্ট হিসেবে চ্যালেঞ্জিং পরিবেশে কাজ করতে ইচ্ছুক। পরিসংখ্যানগত জ্ঞান এবং ডাটা ভিজুয়ালাইজেশন দক্ষতা ব্যবহার করে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করতে চান।
resume_6.txt,Experience,"ডাটা অ্যানালিস্ট ইন্টার্ন হিসেবে জানুয়ারি ২০২৩ থেকে বর্তমান পর্যন্ত ডাটা ড্রিভেন ইনসাইটস লিমিটেডে ডেটা কুয়েরি ব্যবহার করে ক্লায়েন্টের ডাটাবেস থেকে ডাটা এক্সট্রাক্ট ও ক্লিনিং করছেন। এছাড়া, সিস্টেম বিশ্লেষণে অভিজ্ঞতা রয়েছে।"
resume_6.txt,Education,"ঢাকা কলেজ থেকে ২০১৮ থেকে ২০২২ পর্যন্ত স্ট্যাটিস্টিক্সে বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০ স্কেলে ৩.৬০ অর্জন করেছেন, যা ২০১৮‐২০২২ সালে অর্জিত।"
resume_6.txt,Skill,"প্রার্থী Python, R এবং Seaborn সহ বিভিন্ন প্রোগ্রামিং ভাষায় দক্ষতা রয়েছে, যেখানে তিনি পাইথন ও রেক্সেল ব্যবহার করে ডাটাবেজ পরিচালনা করতে পারদর্শী। তিনি Power BI, Tableau, Matplotlib ও Seaborn দিয়ে ডেটা ভিজুয়ালাইজেশন করতে সক্ষম, পাশাপাশি Microsoft Excel (এডভান্সড) ও Jupyter Pandas থেকে ডেটা বিশ্লেষণে অভিজ্ঞতা রাখেন।"
resume_60.txt,Objective,ডেটা অ্যানালিস্ট হিসেবে মেশিন লার্নিং ভিত্তিক ইনসাইট তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের জন্য তিনি সক্রিয়ভাবে কাজ করছেন।
resume_60.txt,Experience,"ডেটা ল্যাব-এ ডেটা অ্যানালিস্ট হিসেবে ২০২১ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি  Machine Learning মডেল তৈরি করছেন। তিনি ডেটা প্রক্রিয়াকরণ ও বিশ্লেষণে দক্ষতা রাখেন এবং Python ব্যবহার করে ডেটা সংগ্রহ ও রিপোর্ট প্রক্রিয়ার কার্যকারিতা উন্নত করেছেন।"
resume_60.txt,Education,বিএসসি ইন ইলেকট্রিক্যাল ইঞ্জিনিয়ারিং সম্পন্ন করেছেন মিলিটারি ইন্সটিটিউট অব সাইন্স এন্ড টেকনোলজি থেকে। সিজিপিএ ৪.০০ এর মধ্যে ৩.৮০ অর্জন করেছেন।
resume_60.txt,Skill,"প্রার্থী Python এবং Scikit-learn ব্যবহার করে ওয়েব ডেভেলপমেন্টে পারদর্শী। তিনি পাইথন প্রোগ্রামিংয়ে অভিজ্ঞতা রাখেন, পাশাপাশি সিস্টেম বিশ্লেষণ ও রিপোর্ট তৈরি করতে সক্ষম।"
resume_61.txt,Objective,ব্যাকএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ডাটাবেজ সিস্টেম উন্নত করতে ইচ্ছুক। লক্ষ্য হল ব্যবহারকারীর অভিজ্ঞতা বৃদ্ধি করা।
resume_61.txt,Experience,"ডিএসআই-তে ২০২৩ থেকে ২০২৫ পর্যন্ত ফুলস্ট্যাক ডেভেলপার হিসেবে কাজ করছেন, যেখানে তিনি PostgreSQL এবং DB2 ব্যবহার করে ডেটাবেজ ডিজাইন ও কুয়েরি প্রক্রিয়াকরণে দক্ষতা অর্জন করেছেন। এছাড়া Postgreটাইম ও স্তরের পাইথন সহিংস মডেল তৈরি করার অভিজ্ঞতা রাখেন।"
resume_61.txt,Education,বিএসসি ইনফরমেশন ডিগ্রি আহসানউল্লাহ ইন্সটিটিউট অব সাইন্স এন্ড টেকনোলজি থেকে সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫০ অর্জিত।
resume_61.txt,Skill,প্রার্থী পাইথন প্রোগ্রামিংয়ে দক্ষ এবং Postgreটাইম ডেটাবেস পরিচালনা করতে পারদর্শী। তিনি মূলত নিউইয়র্ক ডেটা বিশ্লেষণে অভিজ্ঞতা রাখেন।
resume_62.txt,Objective,ডেটা অ্যানালিস্ট হিসেবে কাজ করতে ইচ্ছুক। বৃহৎ ডেটা বিশ্লেষণের মাধ্যমে সঠিক সিদ্ধান্তে অবদান রাখতে চান।
resume_62.txt,Experience,"বিগডেটা ল্যাব-এ ডেটা অ্যানালিস্ট হিসেবে ২০২৪ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে তিনি ডেটাসেট বিশ্লেষণ করে রিপোর্ট প্রস্তুত করেছেন। এছাড়া, উপস্থাপন প্রক্রিয়ার কার্যকারিতা পর্যবেক্ষণ করার অভিজ্ঞতা রাখেন।"
resume_62.txt,Education,প্রার্থী সরকারি তিতুমীর কলেজ থেকে ম্যাথমেটিক্সে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৩.৬৮ (৪.০০ স্কেলে) অর্জিত।
resume_62.txt,Skill,"প্রার্থী Hadoop ব্যবহার করে ডেটা বিশ্লেষণে দক্ষ এবং Power BI ডেটাবেস পরিচালনা করতে পারদর্শী। এছাড়া, Power BI প্রোগ্রামিংয়ে অভিজ্ঞতা রয়েছে।"
resume_63.txt,Objective,জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ওয়েব ডেভেলপমেন্ট ও প্রোগ্রামিং দক্ষতা ব্যবহার করে টিমের সঙ্গে মিলিয়ে ইউজার‐ফ্রেন্ডলি অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে সংস্থার সাফল্যে অবদান রাখতে চান।
resume_63.txt,Experience,টেকসোল ইউকে-বিডি লিমিটেডে জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে জাভাস্ক্রিপ্ট ও রিঅ্যাক্ট ব্যবহার করে ফ্রন্টএন্ড কম্পোনেন্ট ডেভেলপ করছেন। টিমের সাথে মিলিয়ে API ইন্টিগ্রেশন এবং টেস্টিংে অভিজ্ঞতা রয়েছে।
resume_63.txt,Education,বিএসসি ইন কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং সম্পন্ন করেছেন আমেরিকান ইন্টারন্যাশনাল ইউনিভার্সিটি‐বাংলাদেশ (এআইইউবি) থেকে। সিজিপিএ ৪.০০ স্কেলে ৩.৪০ অর্জন করেছেন।
resume_63.txt,Skill,"ফ্রন্টএন্ড ডেভেলপমেন্টে রিঅ্যাক্ট, জাভাস্ক্রিপ্ট, এইচটিএমএল এবং সিএসএস ব্যবহার করে ইন্টারেক্টিভ ইউজার ইন্টারফেস তৈরি করতে পারদর্শী। বেসিক নোড.জেএসের মাধ্যমে টিমওয়ার্ক ও কমিউনিকেশন পরিচালনা করতে সক্ষম।"
resume_64.txt,Objective,অ্যান্ড্রয়েড ডেভেলপার হিসেবে মোবাইল অ্যাপ্লিকেশন কোম্পানিতে কাজ করতে ইচ্ছুক। কোটলিন ও জেটপ্যাক কম্পোজের জ্ঞান ব্যবহার করে ব্যবহারকারী‐মুখী তথ্য প্রদান করতে চান।
resume_64.txt,Experience,"অ্যান্ড্রয়েড ডেভেলপার হিসেবে মার্চ ২০২২ থেকে বর্তমান পর্যন্ত অ্যাপবারি টেকনোলজিসে নেটিভ আধুনিক অ্যাপ্লিকেশন তৈরি করছেন, পাশাপাশি ফায়ারবেস ও রেস্ট এপিআই ইন্টিগ্রেশন করেছেন। এই লক্ষ্য অর্জনের জন্য তিনি অভিজ্ঞতা রাখেন।"
resume_64.txt,Education,চট্টগ্রাম বিশ্ববিদ্যালয় থেকে ২০১৬ থেকে ২০২০ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জিত।
resume_64.txt,Skill,"কোটলিন ব্যবহার করে ডেটা বিশ্লেষণ এবং জেটপ্যাক কম্পোজের ক্ষেত্রে দক্ষতা রয়েছে, পাশাপাশি ফায়ারবেস পরিচালনা করতে পারদর্শী। রেস্ট এপিআই দিয়ে সফটওয়্যার অ্যাপ্লিকেশন তৈরি করতে সক্ষম।"
resume_65.txt,Objective,অ্যান্ড্রয়েড ডেভেলপার হিসেবে মোবাইল অ্যাপ্লিকেশন কোম্পানিতে কাজ করতে ইচ্ছুক। কোটলিন ও জেটপ্যাক কম্পোজের জ্ঞান ব্যবহার করে ব্যবহারকারী‐মুখী তথ্য প্রদান করতে চান।
resume_65.txt,Experience,"অ্যান্ড্রয়েড ডেভেলপার হিসেবে মার্চ ২০২২ থেকে বর্তমান পর্যন্ত অ্যাপবারি টেকনোলজিসে নেটিভ আধুনিক অ্যাপ্লিকেশন তৈরি করছেন, পাশাপাশি ফায়ারবেস ও রেস্ট এপিআই ইন্টিগ্রেশন করেছেন। এই লক্ষ্য অর্জনের জন্য তিনি অভিজ্ঞতা রাখেন।"
resume_65.txt,Education,চট্টগ্রাম বিশ্ববিদ্যালয় থেকে ২০১৬ থেকে ২০২০ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জিত।
resume_65.txt,Skill,"কোটলিন ব্যবহার করে ডেটা বিশ্লেষণ এবং জেটপ্যাক কম্পোজের ক্ষেত্রে দক্ষতা রয়েছে, পাশাপাশি ফায়ারবেস পরিচালনা করতে পারদর্শী। রেস্ট এপিআই দিয়ে সফটওয়্যার অ্যাপ্লিকেশন তৈরি করতে সক্ষম।"
resume_66.txt,Objective,আইটি কোম্পানিতে ফুল-স্ট্যাক ডেভেলপার হিসেবে কাজ করতে ইচ্ছুক। ফ্রন্টএন্ড ও ব্যাকএন্ড উভয় দক্ষতা ব্যবহার করে কমপ্লিট ওয়েব সমাধান তৈরি করতে চাই।
resume_66.txt,Experience,ক্রিয়েটিভ আইটি লিমিটেডে জুন ২০২১ থেকে ফুল-স্ট্যাক ডেভেলপার হিসেবে লারাভেল ও ভিউ.জেএস ব্যবহার করে বিভিন্ন ই‐কমার্স ও এন্টারপ্রাইজ অ্যাপ্লিকেশন তৈরি করছেন। প্রকল্পের রিকোয়ারমেন্ট বিশ্লেষণ এবং আর্কিটেকচার ডিজাইন করেছেন।
resume_66.txt,Education,রাজশাহী বিশ্ববিদ্যালয় থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৩৮ অর্জিত।
resume_66.txt,Skill,"প্রার্থী লারাভেল, ভিউ.জেএস এবং পিএইচপি সহ বিভিন্ন প্রোগ্রামিং ভাষায় দক্ষতা রাখেন। তিনি মাইএসকিউএল ডেটাবেস পরিচালনায় পারদর্শী। এসব প্রযুক্তিগত উন্নয়নে অভিজ্ঞতা রয়েছে।"
resume_67.txt,Objective,সফটওয়্যার কোম্পানির কোয়ালিটি অ্যাসুরেন্স টিমে কাজ করতে ইচ্ছুক। ম্যানুয়াল ও অটোমেশন টেস্টিংয়ে দক্ষতা ব্যবহার করে প্রোডাক্টের কার্যকারিতা নিশ্চিত করতে চাই। ইউজার এক্সপেরিয়েন্স উন্নত করার মাধ্যমে ব্যবসায়িক লক্ষ্য অর্জনে অবদান রাখতে চান।
resume_67.txt,Experience,"ডাটাসফট সিস্টেমসে সফটওয়্যার কোয়ালিটি অ্যাসুরেন্স ইঞ্জিনিয়ার হিসেবে ফেব্রুয়ারি ২০২২ থেকে ওয়েব ও মোবাইল অ্যাপ্লিকেশনের ম্যানুয়াল টেস্ট কেস ডিজাইন, এক্সিকিউট এবং সেলেনিয়াম ব্যবহার করে অটোমেশন টেস্ট স্ক্রিপ্ট তৈরি করছেন।"
resume_67.txt,Education,ঢাকা বিশ্ববিদ্যালয় থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জিত।
resume_67.txt,Skill,"ম্যানুয়াল টেস্টিং এবং সেলেনিয়াম ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি টেস্ট কেস ডিজাইন ও বাগ ট্র্যাকিংে পারদর্শী। তিনি জিরা (জিরা) পরিচালনায় অভিজ্ঞতা রাখেন।"
resume_68.txt,Objective,ই‐কমার্স বা ফিনটেক কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে ইচ্ছুক। মাইক্রোসার্ভিসেস আর্কিটেকচার ও ক্লাউড প্রযুক্তি ব্যবহার করে স্কেলেবল সিস্টেম ডিজাইন ও ডেভেলপ করতে চান।
resume_68.txt,Experience,"বিকাশ লিমিটেডে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে জুলাই ২০২২ থেকে বর্তমান পর্যন্ত পেমেন্ট প্রসেসিং সিস্টেমের মাইক্রোসার্ভিসেস ডেভেলপমেন্ট, ডাটাবেজ ও এপিআই অপ্টিমাইজেশন এবং হাই-ট্রাফিক হ্যান্ডল করার অভিজ্ঞতা রয়েছে।"
resume_68.txt,Education,"চট্টগ্রাম বিশ্ববিদ্যালয় থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭০ অর্জন করেছেন, যা ২০১৮ থেকে 2019 পর্যন্ত শিক্ষাকালকে অন্তর্ভুক্ত করে।"
resume_68.txt,Skill,"প্রার্থী জাভা (স্প্রিং বুট) ব্যবহার করে অ্যাপ্লিকেশন ডেভেলপমেন্টে দক্ষ এবং মাইক্রোসার্ভিসেসে কাজ করতে পারদর্শী। তিনি ডকার ও কন্টেইনারাইজেশন মডেল তৈরি করতে সক্ষম, পাশাপাশি কুবারনেটিস (বেসিক) পরিচালনায় অভিজ্ঞতা রাখেন।"
resume_69.txt,Objective,গবেষণা ও ডেভেলপমেন্টে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করতে ইচ্ছুক। মেশিন লার্নিং ও আর্টিফিশিয়াল ইন্টেলিজেন্স ব্যবহার করে তথ্য সংগ্রহ ও সমাধান তৈরি করতে চাই।
resume_69.txt,Experience,"গুগল ডেভেলপার স্টুডেন্ট ক্লাবের মেশিন লার্নিং প্রকল্পে মার্চ ২০২৩ থেকে বর্তমান পর্যন্ত কাজ করছেন, যেখানে ইমেজ রিকগনিশন মডেল ট্রেনিং ও ডিপ্লয়মেন্টে দক্ষতা রয়েছে। তিনি পাইথন লাইব্রেরি (টেন্সরফ্লো এবং পাইটর্চ) ব্যবহার করে তথ্য সংগ্রহ ও পরিচালনা করছেন। এছাড়া তিনি গুগল সফটওয়্যার সিস্টেম তৈরি"
resume_69.txt,Education,ঢাকা বিশ্ববিদ্যালয় থেকে ২০১৮ থেকে ২০২২ পর্যন্ত কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭২ অর্জিত।
resume_69.txt,Skill,"প্রার্থী পাইথন ব্যবহার করে মেশিন লার্নিংে দক্ষ এবং টেন্সরফ্লো ও পাইটর্চের মাধ্যমে ডেটা বিশ্লেষণে অভিজ্ঞতা রাখেন। এছাড়া, ডেটা অ্যানালাইসিসিংয়ে দক্ষতা রয়েছে।"
